Raw_Output_Name,Output_Name,RawBusNum,Bus,PlantNames,Fuel,GenFuelType,Max_Cap,Min_Cap,gen_categ,ClassCategory,SourceRowCount,SourceRawRowIDs,SourceBusNames,SourceBusAreaNames
PITTSFIELD_NG_Massachusetts_71,PITTSFIELD_NG_Massachusetts_71,4030,4030,PITTSFIELD_NG_Massachusetts,NG (Natural Gas),Gas,43.87,15.01,below_50,Gas_below_50,1,579,PITTSFIELD 13 2,Massachusetts
PITTSFIELD_NG_Massachusetts_72,PITTSFIELD_NG_Massachusetts_72,4030,4030,PITTSFIELD_NG_Massachusetts,NG (Natural Gas),Gas,43.87,18.1,below_50,Gas_below_50,1,580,PITTSFIELD 13 2,Massachusetts
BELLINGHAM_NG_Massachusetts,BELLINGHAM_NG_Massachusetts,4043,4043,BELLINGHAM_NG_Massachusetts,NG (Natural Gas),Gas,289.0,125.03,200_300,Gas_200_300,1,584,BELLINGHAM 4 4,Massachusetts
BELLINGHAM_NG_Massachusetts_73,BELLINGHAM_NG_Massachusetts_73,4044,4044,BELLINGHAM_NG_Massachusetts,NG (Natural Gas),Gas,289.0,56.19,200_300,Gas_200_300,1,585,BELLINGHAM 4 5,Massachusetts
LOWELL_NG_Massachusetts,LOWELL_NG_Massachusetts,4049,4049,LOWELL_NG_Massachusetts,NG (Natural Gas),Gas,42.5,9.92,below_50,Gas_below_50,1,586,LOWELL 17 3,Massachusetts
LOWELL_NG_Massachusetts_74,LOWELL_NG_Massachusetts_74,4050,4050,LOWELL_NG_Massachusetts,NG (Natural Gas),Gas,42.5,6.71,below_50,Gas_below_50,1,587,LOWELL 17 4,Massachusetts
HUDSON_O_Massachusetts,HUDSON_O_Massachusetts,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,3.46,0.59,below_50,Oil_below_50,1,588,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_75,HUDSON_O_Massachusetts_75,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,3.46,0.43,below_50,Oil_below_50,1,589,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_76,HUDSON_O_Massachusetts_76,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,3.46,0.96,below_50,Oil_below_50,1,590,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_77,HUDSON_O_Massachusetts_77,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,3.46,1.25,below_50,Oil_below_50,1,591,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_78,HUDSON_O_Massachusetts_78,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,3.46,1.3,below_50,Oil_below_50,1,592,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_79,HUDSON_O_Massachusetts_79,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.25,0.03,below_50,Oil_below_50,1,593,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_80,HUDSON_O_Massachusetts_80,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.25,0.11,below_50,Oil_below_50,1,594,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_81,HUDSON_O_Massachusetts_81,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.25,0.08,below_50,Oil_below_50,1,595,HUDSON 8 1,Massachusetts
HUDSON_O_Massachusetts_82,HUDSON_O_Massachusetts_82,4054,4054,HUDSON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.25,0.06,below_50,Oil_below_50,1,596,HUDSON 8 1,Massachusetts
SOMERSET_C_Massachusetts,SOMERSET_C_Massachusetts,4061,4061,SOMERSET_C_Massachusetts,BIT (Bituminous Coal),Coal,374.87,93.88,300_400,Coal_300_400,1,600,SOMERSET 4 4,Massachusetts
SOMERSET_C_Massachusetts_83,SOMERSET_C_Massachusetts_83,4062,4062,SOMERSET_C_Massachusetts,BIT (Bituminous Coal),Coal,374.87,78.56,300_400,Coal_300_400,1,601,SOMERSET 4 5,Massachusetts
SOMERSET_C_Massachusetts_84,SOMERSET_C_Massachusetts_84,4063,4063,SOMERSET_C_Massachusetts,BIT (Bituminous Coal),Coal,374.87,41.04,300_400,Coal_300_400,1,602,SOMERSET 4 6,Massachusetts
CAMBRIDGE_NG_Massachusetts,CAMBRIDGE_NG_Massachusetts,4067,4067,CAMBRIDGE_NG_Massachusetts,NG (Natural Gas),Gas,21.2,5.1,below_50,Gas_below_50,1,603,CAMBRIDGE 6 2,Massachusetts
WELLESLEYHILLS_NG_Massachusetts,WELLESLEYHILLS_NG_Massachusetts,4075,4075,WELLESLEYHILLS_NG_Massachusetts,NG (Natural Gas),Gas,0.1,0.03,below_50,Gas_below_50,1,606,WELLESLEY HILLS 2,Massachusetts
WELLESLEYHILLS_NG_Massachusetts_85,WELLESLEYHILLS_NG_Massachusetts_85,4076,4076,WELLESLEYHILLS_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.37,below_50,Gas_below_50,1,607,WELLESLEY HILLS 3,Massachusetts
WELLESLEYHILLS_NG_Massachusetts_86,WELLESLEYHILLS_NG_Massachusetts_86,4078,4078,WELLESLEYHILLS_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.38,below_50,Gas_below_50,1,608,WELLESLEY HILLS 5,Massachusetts
WELLESLEYHILLS_NG_Massachusetts_87,WELLESLEYHILLS_NG_Massachusetts_87,4078,4078,WELLESLEYHILLS_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.52,below_50,Gas_below_50,1,609,WELLESLEY HILLS 5,Massachusetts
WELLESLEYHILLS_NG_Massachusetts_88,WELLESLEYHILLS_NG_Massachusetts_88,4079,4079,WELLESLEYHILLS_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.18,below_50,Gas_below_50,1,610,WELLESLEY HILLS 6,Massachusetts
WELLESLEYHILLS_NG_Massachusetts_89,WELLESLEYHILLS_NG_Massachusetts_89,4079,4079,WELLESLEYHILLS_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.66,below_50,Gas_below_50,1,611,WELLESLEY HILLS 6,Massachusetts
BOSTON_O_Massachusetts,BOSTON_O_Massachusetts,4082,4082,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,6.8,2.62,below_50,Oil_below_50,1,612,BOSTON 10 1,Massachusetts
BOSTON_O_Massachusetts_90,BOSTON_O_Massachusetts_90,4083,4083,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,6.8,3.39,below_50,Oil_below_50,1,613,BOSTON 10 2,Massachusetts
BOSTON_O_Massachusetts_91,BOSTON_O_Massachusetts_91,4083,4083,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,6.8,1.85,below_50,Oil_below_50,1,614,BOSTON 10 2,Massachusetts
BOSTON_O_Massachusetts_92,BOSTON_O_Massachusetts_92,4083,4083,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,6.8,0.75,below_50,Oil_below_50,1,615,BOSTON 10 2,Massachusetts
BOSTON_O_Massachusetts_93,BOSTON_O_Massachusetts_93,4083,4083,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,6.8,0.95,below_50,Oil_below_50,1,616,BOSTON 10 2,Massachusetts
BOSTON_O_Massachusetts_94,BOSTON_O_Massachusetts_94,4083,4083,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,6.8,2.1,below_50,Oil_below_50,1,617,BOSTON 10 2,Massachusetts
TAUNTON_O_Massachusetts,TAUNTON_O_Massachusetts,4087,4087,TAUNTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,48.77,14.64,below_50,Oil_below_50,1,618,TAUNTON 5 2,Massachusetts
TAUNTON_O_Massachusetts_95,TAUNTON_O_Massachusetts_95,4087,4087,TAUNTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,48.77,18.86,below_50,Oil_below_50,1,619,TAUNTON 5 2,Massachusetts
TAUNTON_O_Massachusetts_96,TAUNTON_O_Massachusetts_96,4087,4087,TAUNTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,48.77,18.42,below_50,Oil_below_50,1,620,TAUNTON 5 2,Massachusetts
CHARLESTOWN_O_Massachusetts,CHARLESTOWN_O_Massachusetts,4097,4097,CHARLESTOWN_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,14.2,6.16,below_50,Oil_below_50,1,623,CHARLESTOWN 4 2,Massachusetts
NORTHDARTMOUTH_NG_Massachusetts,NORTHDARTMOUTH_NG_Massachusetts,4128,4128,NORTHDARTMOUTH_NG_Massachusetts,NG (Natural Gas),Gas,38.5,6.67,below_50,Gas_below_50,1,651,NORTH DARTMOUTH 5 3,Massachusetts
NORTHDARTMOUTH_NG_Massachusetts_97,NORTHDARTMOUTH_NG_Massachusetts_97,4129,4129,NORTHDARTMOUTH_NG_Massachusetts,NG (Natural Gas),Gas,38.5,13.23,below_50,Gas_below_50,1,652,NORTH DARTMOUTH 5 4,Massachusetts
CAMBRIDGE_O_Massachusetts,CAMBRIDGE_O_Massachusetts,4144,4144,CAMBRIDGE_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,20.0,8.19,below_50,Oil_below_50,1,662,CAMBRIDGE 7 1,Massachusetts
DIGHTON_NG_Massachusetts,DIGHTON_NG_Massachusetts,4178,4178,DIGHTON_NG_Massachusetts,NG (Natural Gas),Gas,200.0,43.32,100_200,Gas_100_200,1,684,DIGHTON 1 4,Massachusetts
NORTHWEYMOUTH_NG_Massachusetts,NORTHWEYMOUTH_NG_Massachusetts,4183,4183,NORTHWEYMOUTH_NG_Massachusetts,NG (Natural Gas),Gas,290.73,109.62,200_300,Gas_200_300,1,685,NORTH WEYMOUTH 3,Massachusetts
NORTHWEYMOUTH_NG_Massachusetts_98,NORTHWEYMOUTH_NG_Massachusetts_98,4184,4184,NORTHWEYMOUTH_NG_Massachusetts,NG (Natural Gas),Gas,290.73,96.11,200_300,Gas_200_300,1,686,NORTH WEYMOUTH 4,Massachusetts
NORTHWEYMOUTH_NG_Massachusetts_99,NORTHWEYMOUTH_NG_Massachusetts_99,4185,4185,NORTHWEYMOUTH_NG_Massachusetts,NG (Natural Gas),Gas,290.73,34.19,200_300,Gas_200_300,1,687,NORTH WEYMOUTH 5,Massachusetts
CHARLESTOWN_NG_Massachusetts,CHARLESTOWN_NG_Massachusetts,4192,4192,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,290.73,50.1,200_300,Gas_200_300,1,688,CHARLESTOWN 5 5,Massachusetts
CHARLESTOWN_NG_Massachusetts_100,CHARLESTOWN_NG_Massachusetts_100,4193,4193,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,290.73,88.09,200_300,Gas_200_300,1,689,CHARLESTOWN 5 6,Massachusetts
CHARLESTOWN_NG_Massachusetts_101,CHARLESTOWN_NG_Massachusetts_101,4194,4194,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,290.73,128.91,200_300,Gas_200_300,1,690,CHARLESTOWN 5 7,Massachusetts
CHARLESTOWN_NG_Massachusetts_102,CHARLESTOWN_NG_Massachusetts_102,4195,4195,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,290.73,104.95,200_300,Gas_200_300,1,691,CHARLESTOWN 5 8,Massachusetts
CHARLESTOWN_NG_Massachusetts_103,CHARLESTOWN_NG_Massachusetts_103,4196,4196,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,290.73,122.69,200_300,Gas_200_300,1,692,CHARLESTOWN 5 9,Massachusetts
CHARLESTOWN_NG_Massachusetts_104,CHARLESTOWN_NG_Massachusetts_104,4197,4197,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,290.73,52.37,200_300,Gas_200_300,1,693,CHARLESTOWN 5 10,Massachusetts
IPSWICH_NG_Massachusetts,IPSWICH_NG_Massachusetts,4200,4200,IPSWICH_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.26,below_50,Gas_below_50,1,694,IPSWICH 5 1,Massachusetts
IPSWICH_NG_Massachusetts_105,IPSWICH_NG_Massachusetts_105,4200,4200,IPSWICH_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.47,below_50,Gas_below_50,1,695,IPSWICH 5 1,Massachusetts
IPSWICH_NG_Massachusetts_106,IPSWICH_NG_Massachusetts_106,4200,4200,IPSWICH_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.63,below_50,Gas_below_50,1,696,IPSWICH 5 1,Massachusetts
IPSWICH_NG_Massachusetts_107,IPSWICH_NG_Massachusetts_107,4200,4200,IPSWICH_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.26,below_50,Gas_below_50,1,697,IPSWICH 5 1,Massachusetts
IPSWICH_NG_Massachusetts_108,IPSWICH_NG_Massachusetts_108,4200,4200,IPSWICH_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.45,below_50,Gas_below_50,1,698,IPSWICH 5 1,Massachusetts
IPSWICH_NG_Massachusetts_109,IPSWICH_NG_Massachusetts_109,4200,4200,IPSWICH_NG_Massachusetts,NG (Natural Gas),Gas,1.42,0.54,below_50,Gas_below_50,1,699,IPSWICH 5 1,Massachusetts
NORTHDARTMOUTH_NG_Massachusetts_110,NORTHDARTMOUTH_NG_Massachusetts_110,4220,4220,NORTHDARTMOUTH_NG_Massachusetts,NG (Natural Gas),Gas,24.7,7.96,below_50,Gas_below_50,1,713,NORTH DARTMOUTH 6 2,Massachusetts
BOSTON_O_Massachusetts_111,BOSTON_O_Massachusetts_111,4226,4226,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,69.0,23.38,50_100,Oil_50_100,1,716,BOSTON 11 1,Massachusetts
AGAWAM_NG_Massachusetts,AGAWAM_NG_Massachusetts,4231,4231,AGAWAM_NG_Massachusetts,NG (Natural Gas),Gas,289.0,37.86,200_300,Gas_200_300,1,717,AGAWAM 3 2,Massachusetts
CHARLESTOWN_NG_Massachusetts_112,CHARLESTOWN_NG_Massachusetts_112,4238,4238,CHARLESTOWN_NG_Massachusetts,NG (Natural Gas),Gas,617.0,289.76,600_800,Gas_600_800,1,722,CHARLESTOWN 6 2,Massachusetts
BRAINTREE_NG_Massachusetts,BRAINTREE_NG_Massachusetts,4240,4240,BRAINTREE_NG_Massachusetts,NG (Natural Gas),Gas,58.0,28.93,50_100,Gas_50_100,1,723,BRAINTREE 5 1,Massachusetts
BRAINTREE_NG_Massachusetts_113,BRAINTREE_NG_Massachusetts_113,4240,4240,BRAINTREE_NG_Massachusetts,NG (Natural Gas),Gas,58.0,25.63,50_100,Gas_50_100,1,724,BRAINTREE 5 1,Massachusetts
SANDWICH_O_Massachusetts,SANDWICH_O_Massachusetts,4263,4263,SANDWICH_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,582.5,131.08,400_600,Oil_400_600,1,735,SANDWICH 4 3,Massachusetts
SANDWICH_O_Massachusetts_114,SANDWICH_O_Massachusetts_114,4264,4264,SANDWICH_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,582.5,250.65,400_600,Oil_400_600,1,736,SANDWICH 4 4,Massachusetts
BLACKSTONE_NG_Massachusetts,BLACKSTONE_NG_Massachusetts,4272,4272,BLACKSTONE_NG_Massachusetts,NG (Natural Gas),Gas,289.0,82.47,200_300,Gas_200_300,1,740,BLACKSTONE 4 4,Massachusetts
BLACKSTONE_NG_Massachusetts_115,BLACKSTONE_NG_Massachusetts_115,4273,4273,BLACKSTONE_NG_Massachusetts,NG (Natural Gas),Gas,289.0,46.27,200_300,Gas_200_300,1,741,BLACKSTONE 4 5,Massachusetts
FRAMINGHAM_O_Massachusetts,FRAMINGHAM_O_Massachusetts,4279,4279,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,14.2,1.57,below_50,Oil_below_50,1,742,FRAMINGHAM 6 4,Massachusetts
FRAMINGHAM_O_Massachusetts_116,FRAMINGHAM_O_Massachusetts_116,4279,4279,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,14.2,6.68,below_50,Oil_below_50,1,743,FRAMINGHAM 6 4,Massachusetts
FRAMINGHAM_O_Massachusetts_117,FRAMINGHAM_O_Massachusetts_117,4280,4280,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,14.2,2.79,below_50,Oil_below_50,1,744,FRAMINGHAM 6 5,Massachusetts
FRAMINGHAM_O_Massachusetts_118,FRAMINGHAM_O_Massachusetts_118,4280,4280,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.3,0.04,below_50,Oil_below_50,1,745,FRAMINGHAM 6 5,Massachusetts
FRAMINGHAM_O_Massachusetts_119,FRAMINGHAM_O_Massachusetts_119,4281,4281,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.3,0.06,below_50,Oil_below_50,1,746,FRAMINGHAM 6 6,Massachusetts
FRAMINGHAM_O_Massachusetts_120,FRAMINGHAM_O_Massachusetts_120,4282,4282,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.3,0.15,below_50,Oil_below_50,1,747,FRAMINGHAM 6 7,Massachusetts
FRAMINGHAM_O_Massachusetts_121,FRAMINGHAM_O_Massachusetts_121,4283,4283,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.3,0.15,below_50,Oil_below_50,1,748,FRAMINGHAM 6 8,Massachusetts
FRAMINGHAM_O_Massachusetts_122,FRAMINGHAM_O_Massachusetts_122,4283,4283,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.3,0.07,below_50,Oil_below_50,1,749,FRAMINGHAM 6 8,Massachusetts
FRAMINGHAM_O_Massachusetts_123,FRAMINGHAM_O_Massachusetts_123,4284,4284,FRAMINGHAM_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.3,0.05,below_50,Oil_below_50,1,750,FRAMINGHAM 6 9,Massachusetts
BOSTON_NG_Massachusetts_124,BOSTON_NG_Massachusetts_124,4299,4299,BOSTON_NG_Massachusetts,NG (Natural Gas),Gas,12.5,5.93,below_50,Gas_below_50,1,756,BOSTON 12 1,Massachusetts
BOSTON_NG_Massachusetts_125,BOSTON_NG_Massachusetts_125,4299,4299,BOSTON_NG_Massachusetts,NG (Natural Gas),Gas,12.5,1.59,below_50,Gas_below_50,1,757,BOSTON 12 1,Massachusetts
CHARLTON_NG_Massachusetts,CHARLTON_NG_Massachusetts,4306,4306,CHARLTON_NG_Massachusetts,NG (Natural Gas),Gas,180.0,59.97,100_200,Gas_100_200,1,758,CHARLTON 4 6,Massachusetts
CHARLTON_NG_Massachusetts_126,CHARLTON_NG_Massachusetts_126,4307,4307,CHARLTON_NG_Massachusetts,NG (Natural Gas),Gas,180.0,63.91,100_200,Gas_100_200,1,759,CHARLTON 4 7,Massachusetts
SOMERSET_O_Massachusetts,SOMERSET_O_Massachusetts,4312,4312,SOMERSET_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,475.5,61.64,400_600,Oil_400_600,1,760,SOMERSET 5 3,Massachusetts
PEABODY_NG_Massachusetts_127,PEABODY_NG_Massachusetts_127,4323,4323,PEABODY_NG_Massachusetts,NG (Natural Gas),Gas,32.45,12.22,below_50,Gas_below_50,1,765,PEABODY 6 3,Massachusetts
PEABODY_NG_Massachusetts_128,PEABODY_NG_Massachusetts_128,4323,4323,PEABODY_NG_Massachusetts,NG (Natural Gas),Gas,32.45,8.45,below_50,Gas_below_50,1,766,PEABODY 6 3,Massachusetts
REVERE_NG_Massachusetts,REVERE_NG_Massachusetts,4341,4341,REVERE_NG_Massachusetts,NG (Natural Gas),Gas,2.9,0.73,below_50,Gas_below_50,1,779,REVERE 6 2,Massachusetts
REVERE_NG_Massachusetts_129,REVERE_NG_Massachusetts_129,4341,4341,REVERE_NG_Massachusetts,NG (Natural Gas),Gas,2.9,0.73,below_50,Gas_below_50,1,780,REVERE 6 2,Massachusetts
PLYMOUTH_Nuc_Massachusetts,PLYMOUTH_Nuc_Massachusetts,4347,4347,PLYMOUTH_Nuc_Massachusetts,NUC (Nuclear),Nuclear,670.0,324.04,600_800,Nuclear_600_800,1,781,PLYMOUTH 12 4,Massachusetts
WESTSPRINGFIELD_O_Massachusetts,WESTSPRINGFIELD_O_Massachusetts,4360,4360,WESTSPRINGFIELD_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,17.0,3.71,below_50,Oil_below_50,1,788,WEST SPRINGFIELD 5 1,Massachusetts
WINTHROP_O_Massachusetts,WINTHROP_O_Massachusetts,4375,4375,WINTHROP_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,26.0,5.12,below_50,Oil_below_50,1,797,WINTHROP 4 3,Massachusetts
WINTHROP_O_Massachusetts_130,WINTHROP_O_Massachusetts_130,4375,4375,WINTHROP_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,26.0,4.55,below_50,Oil_below_50,1,798,WINTHROP 4 3,Massachusetts
CHICOPEE_O_Massachusetts,CHICOPEE_O_Massachusetts,4378,4378,CHICOPEE_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,2.7,1.02,below_50,Oil_below_50,1,799,CHICOPEE 7 1,Massachusetts
CHICOPEE_O_Massachusetts_131,CHICOPEE_O_Massachusetts_131,4378,4378,CHICOPEE_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,2.7,0.92,below_50,Oil_below_50,1,800,CHICOPEE 7 1,Massachusetts
CHICOPEE_O_Massachusetts_132,CHICOPEE_O_Massachusetts_132,4378,4378,CHICOPEE_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,2.7,0.31,below_50,Oil_below_50,1,801,CHICOPEE 7 1,Massachusetts
MEDWAY_O_Massachusetts,MEDWAY_O_Massachusetts,4394,4394,MEDWAY_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,45.0,16.69,below_50,Oil_below_50,1,808,MEDWAY 5 5,Massachusetts
MEDWAY_O_Massachusetts_133,MEDWAY_O_Massachusetts_133,4395,4395,MEDWAY_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,45.0,14.1,below_50,Oil_below_50,1,809,MEDWAY 5 6,Massachusetts
MEDWAY_O_Massachusetts_134,MEDWAY_O_Massachusetts_134,4396,4396,MEDWAY_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,45.0,10.95,below_50,Oil_below_50,1,810,MEDWAY 5 7,Massachusetts
BELLINGHAM_NG_Massachusetts_135,BELLINGHAM_NG_Massachusetts_135,4402,4402,BELLINGHAM_NG_Massachusetts,NG (Natural Gas),Gas,128.7,62.25,100_200,Gas_100_200,1,811,BELLINGHAM 5 4,Massachusetts
BELLINGHAM_NG_Massachusetts_136,BELLINGHAM_NG_Massachusetts_136,4403,4403,BELLINGHAM_NG_Massachusetts,NG (Natural Gas),Gas,128.7,34.44,100_200,Gas_100_200,1,812,BELLINGHAM 5 5,Massachusetts
BELLINGHAM_NG_Massachusetts_137,BELLINGHAM_NG_Massachusetts_137,4404,4404,BELLINGHAM_NG_Massachusetts,NG (Natural Gas),Gas,128.7,63.56,100_200,Gas_100_200,1,813,BELLINGHAM 5 6,Massachusetts
BOSTON_O_Massachusetts_138,BOSTON_O_Massachusetts_138,4408,4408,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.67,0.1,below_50,Oil_below_50,1,814,BOSTON 13 2,Massachusetts
BOSTON_O_Massachusetts_139,BOSTON_O_Massachusetts_139,4409,4409,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.67,0.28,below_50,Oil_below_50,1,815,BOSTON 13 3,Massachusetts
BOSTON_O_Massachusetts_140,BOSTON_O_Massachusetts_140,4411,4411,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,18.6,3.97,below_50,Oil_below_50,1,816,BOSTON 13 5,Massachusetts
BOSTON_O_Massachusetts_141,BOSTON_O_Massachusetts_141,4412,4412,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,2.7,0.79,below_50,Oil_below_50,1,817,BOSTON 13 6,Massachusetts
BOSTON_O_Massachusetts_142,BOSTON_O_Massachusetts_142,4412,4412,BOSTON_O_Massachusetts,DFO (Distillate Fuel Oil),Oil,0.67,0.2,below_50,Oil_below_50,1,818,BOSTON 13 6,Massachusetts
WESTSPRINGFIELD_NG_Massachusetts_143,WESTSPRINGFIELD_NG_Massachusetts_143,4421,4421,WESTSPRINGFIELD_NG_Massachusetts,NG (Natural Gas),Gas,60.0,18.87,50_100,Gas_50_100,1,821,WEST SPRINGFIELD 6 5,Massachusetts
WESTSPRINGFIELD_NG_Massachusetts_144,WESTSPRINGFIELD_NG_Massachusetts_144,4422,4422,WESTSPRINGFIELD_NG_Massachusetts,NG (Natural Gas),Gas,60.0,27.55,50_100,Gas_50_100,1,822,WEST SPRINGFIELD 6 6,Massachusetts
BOSTON_NG_Massachusetts_145,BOSTON_NG_Massachusetts_145,4442,4442,BOSTON_NG_Massachusetts,NG (Natural Gas),Gas,11.0,1.42,below_50,Gas_below_50,1,828,BOSTON 14 2,Massachusetts
BOSTON_NG_Massachusetts_146,BOSTON_NG_Massachusetts_146,4443,4443,BOSTON_NG_Massachusetts,NG (Natural Gas),Gas,11.0,3.66,below_50,Gas_below_50,1,829,BOSTON 14 3,Massachusetts
CAMBRIDGE_NG_Massachusetts_147,CAMBRIDGE_NG_Massachusetts_147,4448,4448,CAMBRIDGE_NG_Massachusetts,NG (Natural Gas),Gas,63.4,11.69,50_100,Gas_50_100,1,830,CAMBRIDGE 8 3,Massachusetts
CAMBRIDGE_NG_Massachusetts_148,CAMBRIDGE_NG_Massachusetts_148,4449,4449,CAMBRIDGE_NG_Massachusetts,NG (Natural Gas),Gas,63.4,7.88,50_100,Gas_50_100,1,831,CAMBRIDGE 8 4,Massachusetts
CAMBRIDGE_NG_Massachusetts_149,CAMBRIDGE_NG_Massachusetts_149,4450,4450,CAMBRIDGE_NG_Massachusetts,NG (Natural Gas),Gas,63.4,9.49,50_100,Gas_50_100,1,832,CAMBRIDGE 8 5,Massachusetts
CAMBRIDGE_NG_Massachusetts_150,CAMBRIDGE_NG_Massachusetts_150,4451,4451,CAMBRIDGE_NG_Massachusetts,NG (Natural Gas),Gas,63.4,14.33,50_100,Gas_50_100,1,833,CAMBRIDGE 8 6,Massachusetts
FITCHBURG_NG_Massachusetts,FITCHBURG_NG_Massachusetts,4454,4454,FITCHBURG_NG_Massachusetts,NG (Natural Gas),Gas,6.3,2.84,below_50,Gas_below_50,1,834,FITCHBURG 5 1,Massachusetts
FITCHBURG_NG_Massachusetts_151,FITCHBURG_NG_Massachusetts_151,4454,4454,FITCHBURG_NG_Massachusetts,NG (Natural Gas),Gas,0.6,0.16,below_50,Gas_below_50,1,835,FITCHBURG 5 1,Massachusetts
FITCHBURG_NG_Massachusetts_152,FITCHBURG_NG_Massachusetts_152,4454,4454,FITCHBURG_NG_Massachusetts,NG (Natural Gas),Gas,0.6,0.12,below_50,Gas_below_50,1,836,FITCHBURG 5 1,Massachusetts
FITCHBURG_NG_Massachusetts_153,FITCHBURG_NG_Massachusetts_153,4454,4454,FITCHBURG_NG_Massachusetts,NG (Natural Gas),Gas,0.6,0.15,below_50,Gas_below_50,1,837,FITCHBURG 5 1,Massachusetts
BOSTON_NG_Massachusetts_154,BOSTON_NG_Massachusetts_154,4456,4456,BOSTON_NG_Massachusetts,NG (Natural Gas),Gas,5.0,1.98,below_50,Gas_below_50,1,838,BOSTON 15 1,Massachusetts
